Identifier	Initial_Time_Signature_0	Initial_Time_Signature_1	Compound_Or_Simple_Meter	Triple_Meter	Quintuple_Meter	Changes_of_Meter	Most_Common_Pitch_Prevalence	Most_Common_Pitch_Class_Prevalence	Relative_Strength_of_Top_Pitches	Relative_Strength_of_Top_Pitch_Classes	Interval_Between_Strongest_Pitches	Interval_Between_Strongest_Pitch_Classes	Number_of_Common_Pitches	Pitch_Variety	Pitch_Class_Variety	Range	Most_Common_Pitch	Primary_Register	Importance_of_Bass_Register	Importance_of_Middle_Register	Importance_of_High_Register	Most_Common_Pitch_Class	Basic_Pitch_Histogram_0	Basic_Pitch_Histogram_1	Basic_Pitch_Histogram_2	Basic_Pitch_Histogram_3	Basic_Pitch_Histogram_4	Basic_Pitch_Histogram_5	Basic_Pitch_Histogram_6	Basic_Pitch_Histogram_7	Basic_Pitch_Histogram_8	Basic_Pitch_Histogram_9	Basic_Pitch_Histogram_10	Basic_Pitch_Histogram_11	Basic_Pitch_Histogram_12	Basic_Pitch_Histogram_13	Basic_Pitch_Histogram_14	Basic_Pitch_Histogram_15	Basic_Pitch_Histogram_16	Basic_Pitch_Histogram_17	Basic_Pitch_Histogram_18	Basic_Pitch_Histogram_19	Basic_Pitch_Histogram_20	Basic_Pitch_Histogram_21	Basic_Pitch_Histogram_22	Basic_Pitch_Histogram_23	Basic_Pitch_Histogram_24	Basic_Pitch_Histogram_25	Basic_Pitch_Histogram_26	Basic_Pitch_Histogram_27	Basic_Pitch_Histogram_28	Basic_Pitch_Histogram_29	Basic_Pitch_Histogram_30	Basic_Pitch_Histogram_31	Basic_Pitch_Histogram_32	Basic_Pitch_Histogram_33	Basic_Pitch_Histogram_34	Basic_Pitch_Histogram_35	Basic_Pitch_Histogram_36	Basic_Pitch_Histogram_37	Basic_Pitch_Histogram_38	Basic_Pitch_Histogram_39	Basic_Pitch_Histogram_40	Basic_Pitch_Histogram_41	Basic_Pitch_Histogram_42	Basic_Pitch_Histogram_43	Basic_Pitch_Histogram_44	Basic_Pitch_Histogram_45	Basic_Pitch_Histogram_46	Basic_Pitch_Histogram_47	Basic_Pitch_Histogram_48	Basic_Pitch_Histogram_49	Basic_Pitch_Histogram_50	Basic_Pitch_Histogram_51	Basic_Pitch_Histogram_52	Basic_Pitch_Histogram_53	Basic_Pitch_Histogram_54	Basic_Pitch_Histogram_55	Basic_Pitch_Histogram_56	Basic_Pitch_Histogram_57	Basic_Pitch_Histogram_58	Basic_Pitch_Histogram_59	Basic_Pitch_Histogram_60	Basic_Pitch_Histogram_61	Basic_Pitch_Histogram_62	Basic_Pitch_Histogram_63	Basic_Pitch_Histogram_64	Basic_Pitch_Histogram_65	Basic_Pitch_Histogram_66	Basic_Pitch_Histogram_67	Basic_Pitch_Histogram_68	Basic_Pitch_Histogram_69	Basic_Pitch_Histogram_70	Basic_Pitch_Histogram_71	Basic_Pitch_Histogram_72	Basic_Pitch_Histogram_73	Basic_Pitch_Histogram_74	Basic_Pitch_Histogram_75	Basic_Pitch_Histogram_76	Basic_Pitch_Histogram_77	Basic_Pitch_Histogram_78	Basic_Pitch_Histogram_79	Basic_Pitch_Histogram_80	Basic_Pitch_Histogram_81	Basic_Pitch_Histogram_82	Basic_Pitch_Histogram_83	Basic_Pitch_Histogram_84	Basic_Pitch_Histogram_85	Basic_Pitch_Histogram_86	Basic_Pitch_Histogram_87	Basic_Pitch_Histogram_88	Basic_Pitch_Histogram_89	Basic_Pitch_Histogram_90	Basic_Pitch_Histogram_91	Basic_Pitch_Histogram_92	Basic_Pitch_Histogram_93	Basic_Pitch_Histogram_94	Basic_Pitch_Histogram_95	Basic_Pitch_Histogram_96	Basic_Pitch_Histogram_97	Basic_Pitch_Histogram_98	Basic_Pitch_Histogram_99	Basic_Pitch_Histogram_100	Basic_Pitch_Histogram_101	Basic_Pitch_Histogram_102	Basic_Pitch_Histogram_103	Basic_Pitch_Histogram_104	Basic_Pitch_Histogram_105	Basic_Pitch_Histogram_106	Basic_Pitch_Histogram_107	Basic_Pitch_Histogram_108	Basic_Pitch_Histogram_109	Basic_Pitch_Histogram_110	Basic_Pitch_Histogram_111	Basic_Pitch_Histogram_112	Basic_Pitch_Histogram_113	Basic_Pitch_Histogram_114	Basic_Pitch_Histogram_115	Basic_Pitch_Histogram_116	Basic_Pitch_Histogram_117	Basic_Pitch_Histogram_118	Basic_Pitch_Histogram_119	Basic_Pitch_Histogram_120	Basic_Pitch_Histogram_121	Basic_Pitch_Histogram_122	Basic_Pitch_Histogram_123	Basic_Pitch_Histogram_124	Basic_Pitch_Histogram_125	Basic_Pitch_Histogram_126	Basic_Pitch_Histogram_127	Pitch_Class_Distribution_0	Pitch_Class_Distribution_1	Pitch_Class_Distribution_2	Pitch_Class_Distribution_3	Pitch_Class_Distribution_4	Pitch_Class_Distribution_5	Pitch_Class_Distribution_6	Pitch_Class_Distribution_7	Pitch_Class_Distribution_8	Pitch_Class_Distribution_9	Pitch_Class_Distribution_10	Pitch_Class_Distribution_11	Fifths_Pitch_Histogram_0	Fifths_Pitch_Histogram_1	Fifths_Pitch_Histogram_2	Fifths_Pitch_Histogram_3	Fifths_Pitch_Histogram_4	Fifths_Pitch_Histogram_5	Fifths_Pitch_Histogram_6	Fifths_Pitch_Histogram_7	Fifths_Pitch_Histogram_8	Fifths_Pitch_Histogram_9	Fifths_Pitch_Histogram_10	Fifths_Pitch_Histogram_11	Region
essenFolksong/boehme20-30	2	4	0	0	0	0	0.205882352941	0.220588235294	0.714285714286	0.933333333333	5	7	5	11	7	17	0.5234375	68.8181818182	0.0	0.867647058824	0.132352941176	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.357142857143	0.0	0.214285714286	0.0	0.571428571429	0.5	0.0	1.0	0.0	0.357142857143	0.0	0.5	0.714285714286	0.0	0.428571428571	0.0	0.142857142857	0.0714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6	0.0	0.666666666667	0.533333333333	0.0	0.933333333333	0.0	0.333333333333	0.0	0.466666666667	1.0	0.933333333333	0.6	0.333333333333	0.666666666667	0.466666666667	0.0	0.0	0.0	0.0	0.0	0.533333333333	Mitteleuropa
essenFolksong/boehme20-31	3	4	0	1	0	0	0.253968253968	0.253968253968	1.0	1.0	2	2	5	7	6	12	0.5234375	70.5714285714	0.0	0.952380952381	0.047619047619	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	1.0	0.375	0.0	0.875	0.0	0.0625	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0625	0.0	0.0	0.625	0.0	1.0	0.0	1.0	0.375	0.0	0.875	1.0	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.625	Mitteleuropa
essenFolksong/boehme20-32	2	4	0	0	0	0	0.202898550725	0.333333333333	1.0	0.608695652174	3	9	5	9	8	14	0.5546875	69.4444444444	0.0	0.768115942029	0.231884057971	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.642857142857	0.0	0.0	0.0	0.428571428571	0.785714285714	0.0714285714286	0.5	0.0	1.0	0.357142857143	0.0	1.0	0.0	0.142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217391304348	0.0	1.0	0.0	0.0869565217391	0.0	0.260869565217	0.478260869565	0.0434782608696	0.304347826087	0.0	0.608695652174	0.217391304348	0.478260869565	1.0	0.304347826087	0.0869565217391	0.608695652174	0.260869565217	0.0	0.0434782608696	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-33	4	4	0	0	0	0	0.236842105263	0.236842105263	0.888888888889	0.888888888889	5	7	5	8	7	13	0.46875	59.25	0.0263157894737	0.973684210526	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.888888888889	0.0	0.666666666667	0.0	0.666666666667	1.0	0.0	0.555555555556	0.0	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.555555555556	0.0	0.333333333333	0.111111111111	0.0	0.888888888889	0.0	0.666666666667	0.0	0.666666666667	1.0	0.888888888889	0.555555555556	0.666666666667	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.111111111111	Mitteleuropa
essenFolksong/boehme20-34	2	4	0	0	0	0	0.403846153846	0.403846153846	0.380952380952	0.380952380952	1	11	5	9	7	14	0.5546875	69.0	0.0	0.884615384615	0.115384615385	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.0	0.047619047619	0.0	0.047619047619	0.238095238095	0.0	0.333333333333	0.0	1.0	0.380952380952	0.0	0.238095238095	0.0	0.047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380952380952	0.0	0.380952380952	0.0	0.0952380952381	0.0	0.047619047619	0.238095238095	0.0	0.333333333333	0.0	1.0	0.380952380952	0.238095238095	0.380952380952	0.333333333333	0.0952380952381	1.0	0.047619047619	0.0	0.0	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-35	4	4	0	0	0	0	0.258064516129	0.258064516129	0.875	0.875	4	4	4	8	7	12	0.5546875	68.125	0.0	0.967741935484	0.0322580645161	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.25	0.875	0.0	0.75	0.0	1.0	0.125	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.625	0.0	0.25	0.0	0.25	0.875	0.0	0.75	0.0	1.0	0.125	0.875	0.625	0.75	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-36	6	8	1	0	0	0	0.196428571429	0.196428571429	0.909090909091	0.909090909091	5	7	5	9	7	13	0.46875	58.5555555556	0.125	0.875	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545454545455	0.0909090909091	0.0	0.909090909091	0.0	0.909090909091	0.0	0.909090909091	1.0	0.0	0.363636363636	0.0	0.272727272727	0.0909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.363636363636	0.0	0.818181818182	0.181818181818	0.0	0.909090909091	0.0	0.909090909091	0.0	0.909090909091	1.0	0.909090909091	0.363636363636	0.909090909091	0.818181818182	0.909090909091	0.0	0.0	0.0	0.0	0.0	0.181818181818	Mitteleuropa
essenFolksong/boehme20-37	6	8	1	0	0	0	0.258064516129	0.258064516129	0.8125	0.8125	7	5	4	9	7	13	0.4296875	58.5555555556	0.0967741935484	0.903225806452	0.0	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.1875	0.0	1.0	0.0	0.125	0.0	0.3125	0.6875	0.0	0.8125	0.0	0.5	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.8125	0.0	0.6875	0.25	0.0	1.0	0.0	0.125	0.0	0.3125	0.6875	1.0	0.8125	0.125	0.6875	0.3125	0.0	0.0	0.0	0.0	0.0	0.25	Mitteleuropa
essenFolksong/boehme20-38	6	8	1	0	0	0	0.243243243243	0.243243243243	0.555555555556	0.888888888889	7	7	5	10	8	14	0.5390625	69.0	0.0	0.837837837838	0.162162162162	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.333333333333	0.0	0.555555555556	0.444444444444	0.111111111111	1.0	0.0	0.444444444444	0.0	0.222222222222	0.333333333333	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.888888888889	0.0	0.444444444444	0.0	0.555555555556	0.444444444444	0.111111111111	1.0	0.0	0.444444444444	0.0	0.444444444444	0.888888888889	1.0	0.444444444444	0.444444444444	0.555555555556	0.222222222222	0.111111111111	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-39	4	4	0	0	0	0	0.2	0.2	1.0	1.0	3	9	6	9	8	12	0.5546875	73.2222222222	0.0	0.5	0.5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285714285714	0.0	0.714285714286	0.0	1.0	0.5	0.0714285714286	1.0	0.0	0.5	0.0	0.5	0.428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0714285714286	1.0	0.0	0.5	0.0	0.5	0.714285714286	0.0	0.714285714286	0.0	1.0	0.5	0.714285714286	1.0	0.714285714286	0.5	1.0	0.5	0.0714285714286	0.0	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-40	3	4	0	1	0	0	0.317073170732	0.317073170732	0.615384615385	0.615384615385	2	7	5	6	6	9	0.5390625	71.5	0.0	0.731707317073	0.268292682927	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307692307692	0.0	1.0	0.0	0.615384615385	0.384615384615	0.0	0.615384615385	0.0	0.230769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.384615384615	0.0	0.615384615385	0.0	0.230769230769	0.0	0.0	0.307692307692	0.0	1.0	0.0	0.615384615385	0.384615384615	0.307692307692	0.615384615385	1.0	0.230769230769	0.615384615385	0.0	0.0	0.0	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-41	3	4	0	1	0	0	0.217391304348	0.217391304348	0.8	0.9	2	7	4	9	8	14	0.5390625	70.0	0.0	0.760869565217	0.239130434783	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.4	0.8	0.0	1.0	0.0	0.7	0.4	0.2	0.7	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.9	0.0	0.2	0.0	0.4	0.8	0.0	1.0	0.0	0.7	0.4	0.8	0.9	1.0	0.2	0.7	0.4	0.2	0.0	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-42	3	4	0	1	0	0	0.241379310345	0.241379310345	0.928571428571	0.928571428571	2	2	6	9	9	10	0.4609375	58.6666666667	0.103448275862	0.896551724138	0.0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.428571428571	0.0714285714286	0.928571428571	0.0	1.0	0.142857142857	0.428571428571	0.571428571429	0.0	0.142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.428571428571	0.571428571429	0.0	0.142857142857	0.0	0.428571428571	0.428571428571	0.0714285714286	0.928571428571	0.0	1.0	0.142857142857	0.428571428571	0.571428571429	0.928571428571	0.142857142857	1.0	0.428571428571	0.428571428571	0.0714285714286	0.0	0.0	0.0	Mitteleuropa
essenFolksong/boehme20-43	4	4	0	0	0	0	0.25974025974	0.272727272727	0.55	0.52380952381	5	7	4	13	8	19	0.4296875	59.0	0.155844155844	0.844155844156	0.0	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.15	0.2	0.2	1.0	0.0	0.3	0.0	0.25	0.55	0.0	0.45	0.0	0.4	0.2	0.0	0.05	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52380952381	0.0	0.47619047619	0.0	0.52380952381	0.380952380952	0.190476190476	1.0	0.0	0.333333333333	0.0	0.238095238095	0.52380952381	1.0	0.47619047619	0.333333333333	0.52380952381	0.238095238095	0.190476190476	0.0	0.0	0.0	0.0	0.380952380952	Mitteleuropa
essenFolksong/boehme20-44	6	8	1	0	0	0	0.25	0.25	0.875	0.875	2	2	4	9	8	14	0.5390625	69.6666666667	0.0	0.875	0.125	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.25	0.5	0.0	1.0	0.25	0.875	0.5	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.375	0.0	0.25	0.0	0.25	0.5	0.0	1.0	0.25	0.875	0.5	0.5	0.375	1.0	0.25	0.875	0.25	0.0	0.0	0.0	0.25	0.0	Mitteleuropa
